min_price,max_price,cats,dogs,pet_policy_text,min_beds,max_beds,min_baths,max_baths,house_type,year_built,address,postal_code,state,city,pictures,pictures1,lat,lon,county,db
1250.0,1325.0,True,True,,1,2,1.0,2.0,apartment,1972.0,1001 S Havana St,80012,CO,Denver,https://ar.rdcpix.com/9fe49c339a8dd005d270289342672b3dc-f2021468930s.jpg,https://ar.rdcpix.com/9fe49c339a8dd005d270289342672b3dc-f2567083265s.jpg,39.697919,-104.866649,Denver,396 - 1001 S Havana St
599.0,1150.0,False,False,,1,4,1.0,2.5,apartment,1989.0,900-901 Constitution Ave,80521,CO,Fort Collins,https://ar.rdcpix.com/8ab5a9298b1007fcc14bf8ce7dead4eec-f1328109201s.jpg,https://ar.rdcpix.com/8ab5a9298b1007fcc14bf8ce7dead4eec-f1732833828s.jpg,40.57571,-105.10483,Larimer,397 - 900-901 Constitution Ave
1793.0,2254.0,True,True,,1,3,1.0,2.0,apartment,2014.0,17036 E Ohio Dr,80017,CO,Aurora,https://ar.rdcpix.com/8a879ebd3e3e3a8c5e5e3f78b3e0e610c-f813707111s.jpg,https://ar.rdcpix.com/8a879ebd3e3e3a8c5e5e3f78b3e0e610c-f4112096315s.jpg,39.700922,-104.787718,Arapahoe,398 - 17036 E Ohio Dr
1294.0,1594.0,True,True,,1,2,1.0,2.0,apartment,1973.0,3803 Half Turn Rd,80917,CO,Colorado Springs,https://ar.rdcpix.com/2ccd44ca0fc705bd2d5815784dec14a5c-f863489160s.jpg,https://ar.rdcpix.com/2ccd44ca0fc705bd2d5815784dec14a5c-f2787231902s.jpg,38.885469,-104.756277,El Paso,399 - 3803 Half Turn Rd
1274.0,1944.0,True,True,,1,3,1.0,2.0,apartment,2005.0,3131 E Spaulding Ave,81008,CO,Pueblo,https://ar.rdcpix.com/29a3432592f3dde8c784803a45b61b92c-f289135113s.jpg,https://ar.rdcpix.com/29a3432592f3dde8c784803a45b61b92c-f501248507s.jpg,38.302716,-104.658996,Pueblo,400 - 3131 E Spaulding Ave
1626.0,3086.0,True,True,,1,3,1.5,3.0,apartment,1984.0,3323 W 96th Cir,80031,CO,Westminster,https://ar.rdcpix.com/15a910e9a3c4fdb70dc647e974a00c51c-f2666982463s.jpg,https://ar.rdcpix.com/15a910e9a3c4fdb70dc647e974a00c51c-f3316328289s.jpg,39.872212,-105.031086,Adams,401 - 3323 W 96th Cir
1660.0,2695.0,True,True,Breed Restrictions Apply. Contact us For Details.,1,3,1.0,2.0,apartment,2015.0,8000 Uptown Ave,80021,CO,Broomfield,https://ar.rdcpix.com/214c1e25a1d9aca79c484db257736b85c-f2426745128s.jpg,https://ar.rdcpix.com/214c1e25a1d9aca79c484db257736b85c-f1787276323s.jpg,39.90111,-105.0855,Broomfield,402 - 8000 Uptown Ave
1375.0,1375.0,True,True,We allowed 2 pets. Our Non-Refundable Pet fee is $300 and our Monthly pet Rent is $30.,1,1,1.0,1.0,apartment,1981.0,1436 S Irving St,80219,CO,Denver,https://ar.rdcpix.com/4c0892c8c667e87dfb049f519f83a7e7c-f68250774s.jpg,https://ar.rdcpix.com/4c0892c8c667e87dfb049f519f83a7e7c-f2909439522s.jpg,39.69063,-105.02949,Denver,403 - 1436 S Irving St
1362.0,1627.0,True,True,,1,2,1.0,1.0,apartment,2015.0,3195 Pearl Pkwy,80301,CO,Boulder,https://ar.rdcpix.com/ee376f3cfc639d078eafe4ed036ae4dec-f19886922s.jpg,https://ar.rdcpix.com/ee376f3cfc639d078eafe4ed036ae4dec-f1253186016s.jpg,40.024432,-105.251247,Boulder,404 - 3195 Pearl Pkwy
1373.0,2568.0,True,True,We welcome cats under the following conditions: Cats must be six months or older. All pets are required to be spayed/neutered. All pets must have current veterinary and licensing records on/We welcome dogs under the following conditions: dogs must be one year or older. All pets are required to be spayed/neutered. All pets must have current veterinary and licensing records on file in the leasing office.,1,3,1.0,3.0,apartment,1969.0,11850 E Maple Ave,80012,CO,Aurora,https://ar.rdcpix.com/c97adc96bfe183ac6baf95c0f9312b0cc-f1763804085s.jpg,https://ar.rdcpix.com/c97adc96bfe183ac6baf95c0f9312b0cc-f2892355016s.jpg,39.71403,-104.85028,Arapahoe,405 - 11850 E Maple Ave
2321.0,2793.0,False,False,,0,2,1.0,1.0,apartment,2018.0,615 24th St,80401,CO,Golden,https://ar.rdcpix.com/d2e12c6116100d348fe87ef9c1c28705c-f4228455198s.jpg,https://ar.rdcpix.com/d2e12c6116100d348fe87ef9c1c28705c-f2638464735s.jpg,39.746267,-105.210298,Jefferson,406 - 615 24th St
1215.0,1570.0,True,True,Cat/Dog,1,2,1.0,1.0,apartment,1972.0,14052 E Iowa Dr,80012,CO,Aurora,https://ar.rdcpix.com/58d77cd403ed27ed28257cc57b03bcafc-f998670561s.jpg,https://ar.rdcpix.com/58d77cd403ed27ed28257cc57b03bcafc-f3590711708s.jpg,39.68639,-104.8229,Arapahoe,407 - 14052 E Iowa Dr
785.0,785.0,True,True,,3,3,3.0,3.0,apartment,2015.0,1201 W Plum St,80521,CO,Fort Collins,https://ar.rdcpix.com/102fe8dfcab7efe3b686254180c9a56ec-f3000644623s.jpg,https://ar.rdcpix.com/102fe8dfcab7efe3b686254180c9a56ec-f218851222s.jpg,40.576055,-105.098406,Larimer,408 - 1201 W Plum St
1230.0,1230.0,True,True,Pet 1: Non-refundable Fee $200 Pet 1: Deposit $200 Pet 1: Rent $30 Pet 2: Non-refundable Fee $100 Pet 2: Deposit $100 Pet 2: Rent $30,0,2,1.0,1.0,apartment,1971.0,3807 Half Turn Rd,80917,CO,Colorado Springs,https://ar.rdcpix.com/7a1202707713dfc76749adf34f4a272ac-f2245173001s.jpg,https://ar.rdcpix.com/7a1202707713dfc76749adf34f4a272ac-f1424880502s.jpg,38.885564,-104.755222,El Paso,409 - 3807 Half Turn Rd
1075.0,1425.0,True,True,Pet 1: Non-refundable Fee 200 Pet 1: Deposit 200 Pet 1: Rent 25 Pet 2: Non-refundable Fee 100 Pet 2: Deposit 100 Pet 2: Rent 25,1,2,1.0,1.0,apartment,1971.0,2925 Tremont St,80907,CO,Colorado Springs,https://ar.rdcpix.com/636d24e5a831365e3578f9a002280769c-f1101685964s.jpg,https://ar.rdcpix.com/636d24e5a831365e3578f9a002280769c-f1436660214s.jpg,38.874159,-104.827897,El Paso,410 - 2925 Tremont St
1650.0,1650.0,True,True,Maximum of 2 pets allowed,2,2,2.0,2.0,apartment,1970.0,7520 W Amherst Ave,80227,CO,Denver,https://ar.rdcpix.com/13ea5b9c26dc4a56bbf9d46779f70577c-f2889398325s.jpg,https://ar.rdcpix.com/13ea5b9c26dc4a56bbf9d46779f70577c-f2978571283s.jpg,39.6649,-105.07966,Denver,411 - 7520 W Amherst Ave
1195.0,1465.0,True,True,,1,2,1.0,1.0,apartment,1969.0,813 S Circle Dr,80910,CO,Colorado Springs,https://ar.rdcpix.com/61e3a9d51ad4a7bca32f280e37583714c-f1866547658s.jpg,https://ar.rdcpix.com/61e3a9d51ad4a7bca32f280e37583714c-f2421673245s.jpg,38.82007,-104.78016,El Paso,412 - 813 S Circle Dr
1095.0,1195.0,True,True,Pet fee is non-refundable/Pet fee is non refundable,1,2,1.0,1.0,apartment,1968.0,2010 Carmel Dr,80910,CO,Colorado Springs,https://ar.rdcpix.com/25510262d537b1e3c6f000fb75b8ae09c-f1635493884s.jpg,https://ar.rdcpix.com/25510262d537b1e3c6f000fb75b8ae09c-f1741553144s.jpg,38.802901,-104.775811,El Paso,413 - 2010 Carmel Dr
1520.0,1750.0,True,True,One-time Pet Fee and Pet Rent are Per Pet. Please contact our leasing office for details.,1,2,1.0,1.0,apartment,1973.0,7201 Leetsdale Dr,80224,CO,Denver,https://ar.rdcpix.com/44aba0fb4e83ebf06e71d62d175e46eac-f3281579852s.jpg,https://ar.rdcpix.com/44aba0fb4e83ebf06e71d62d175e46eac-f1418290192s.jpg,39.699718,-104.904978,Denver,414 - 7201 Leetsdale Dr
1296.0,1787.0,False,False,,1,3,1.0,2.0,apartment,1973.0,10370 Brendon Way,80229,CO,Thornton,https://ar.rdcpix.com/8c99ed5d1983b9545ea4ceaa72b947fec-f3280752278s.jpg,https://ar.rdcpix.com/8c99ed5d1983b9545ea4ceaa72b947fec-f3947963354s.jpg,39.883422,-104.961489,Adams,415 - 10370 Brendon Way
2300.0,2550.0,True,True,,2,3,2.5,2.5,townhomes,2015.0,2935 Denver Dr,80525,CO,Fort Collins,https://ar.rdcpix.com/f534d6ac37426dc75703367a18a49492c-f2667319917s.jpg,https://ar.rdcpix.com/f534d6ac37426dc75703367a18a49492c-f906603635s.jpg,40.55054,-105.02375,Larimer,416 - 2935 Denver Dr
1340.0,1859.0,True,True,Plus a non-refundable deposit of $150.00,1,3,1.0,2.0,apartment,2018.0,750 S Lafayette Dr,80026,CO,Lafayette,https://ar.rdcpix.com/c8a9bebd89962de8a956d12f60693313c-f2965154659s.jpg,https://ar.rdcpix.com/c8a9bebd89962de8a956d12f60693313c-f135409995s.jpg,39.97386,-105.08163,Boulder,417 - 750 S Lafayette Dr
1658.0,2787.0,True,True,,1,2,1.0,2.0,apartment,1995.0,501 W Mineral Ave,80120,CO,Littleton,https://ar.rdcpix.com/381b5218bf10d7a7f9b2815a3e131142c-f2532749279s.jpg,https://ar.rdcpix.com/381b5218bf10d7a7f9b2815a3e131142c-f2274998608s.jpg,39.57467,-104.995525,Arapahoe,418 - 501 W Mineral Ave
1746.0,2442.0,True,True,,1,3,1.0,2.0,apartment,2003.0,350 Riva Ridge Ln,80526,CO,Fort Collins,https://ar.rdcpix.com/342f346e87327e977d8765fcdf8da445c-f2133013298s.jpg,https://ar.rdcpix.com/342f346e87327e977d8765fcdf8da445c-f1967422446s.jpg,40.539435,-105.081121,Larimer,419 - 350 Riva Ridge Ln
1650.0,1650.0,True,False,,1,1,2.0,2.0,apartment,1984.0,1672 Dover St,80215,CO,Lakewood,https://ar.rdcpix.com/3dd4b53a7c9dcd53fd1f3ac027c27a68c-f1763258276s.jpg,https://ar.rdcpix.com/3dd4b53a7c9dcd53fd1f3ac027c27a68c-f4121655034s.jpg,39.743013,-105.092232,Jefferson,420 - 1672 Dover St
1775.0,2945.0,True,True,,1,3,1.0,2.0,apartment,2017.0,2311 Park Center Dr,80234,CO,Westminster,https://ar.rdcpix.com/866637c51a0274ded7afb54596e7f2cfc-f3872302326s.jpg,https://ar.rdcpix.com/866637c51a0274ded7afb54596e7f2cfc-f326340099s.jpg,39.916768,-105.014177,Adams,421 - 2311 Park Center Dr
1742.0,2731.0,True,True,"Pets are limited by size and breed. Max number of 2 pets per apartment. A pet deposit, fee and rent may be required. Please contact office for details.",1,2,1.0,2.0,apartment,2016.0,2525 Wewatta Way,80216,CO,Denver,https://ar.rdcpix.com/318966ad903914a6a011fe2a8a2b8abbc-f4089343252s.jpg,https://ar.rdcpix.com/318966ad903914a6a011fe2a8a2b8abbc-f309295726s.jpg,39.76223,-104.99055,Denver,422 - 2525 Wewatta Way
1744.0,2099.0,True,True,Also $250 Pet Fee non-refundable,1,3,1.0,2.0,apartment,1983.0,12577 W Dakota Ave,80228,CO,Lakewood,https://ar.rdcpix.com/8d5601c408cae05092f26fc5a4bf58f7c-f2352846092s.jpg,https://ar.rdcpix.com/8d5601c408cae05092f26fc5a4bf58f7c-f1892877193s.jpg,39.71038,-105.14102,Jefferson,423 - 12577 W Dakota Ave
1495.0,1695.0,True,True,,1,2,1.0,2.0,apartment,1983.0,2880 Woodland Hills Dr,80918,CO,Colorado Springs,https://ar.rdcpix.com/24ba3f2e973ae8569934fcd89c99872dc-f1473823293s.jpg,https://ar.rdcpix.com/24ba3f2e973ae8569934fcd89c99872dc-f2976626318s.jpg,38.93204,-104.7736,El Paso,424 - 2880 Woodland Hills Dr
1225.0,1700.0,True,True,,1,3,1.0,1.0,apartment,1969.0,2041 Southgate Rd,80906,CO,Colorado Springs,https://ar.rdcpix.com/55ba163de7e7f11b1142670b2403183ec-f4279896289s.jpg,https://ar.rdcpix.com/55ba163de7e7f11b1142670b2403183ec-f3312027195s.jpg,38.80387,-104.81744,El Paso,425 - 2041 Southgate Rd
1685.0,2350.0,True,True,There is a monthly pet rent of $50 for one animal or $75 for two animals.,1,3,1.0,2.0,apartment,2017.0,3950 S Wadsworth Blvd,80235,CO,Lakewood,https://ar.rdcpix.com/b9065efe35068726f02548bcdde334e5c-f948283838s.jpg,https://ar.rdcpix.com/b9065efe35068726f02548bcdde334e5c-f1647566518s.jpg,39.642515,-105.078531,Jefferson,426 - 3950 S Wadsworth Blvd
1844.0,2820.0,True,True,,1,3,1.0,2.0,apartment,2009.0,10200 E Dry Creek Rd,80112,CO,Englewood,https://ar.rdcpix.com/03a9565dbbdf3e5b83fff5d068205955c-f272130682s.jpg,https://ar.rdcpix.com/03a9565dbbdf3e5b83fff5d068205955c-f637328536s.jpg,39.580018,-104.869074,Arapahoe,427 - 10200 E Dry Creek Rd
1150.0,1895.0,False,False,,0,3,1.0,2.0,apartment,1972.0,8525 E Hampden Ave,80231,CO,Denver,https://ar.rdcpix.com/697d76a73a59a7902d99d87081ca3d80c-f1297822614s.jpg,https://ar.rdcpix.com/697d76a73a59a7902d99d87081ca3d80c-f2250489120s.jpg,39.65394,-104.88862,Denver,428 - 8525 E Hampden Ave
1325.0,1975.0,True,True,2 pets per unit,1,3,1.0,2.0,apartment,2006.0,620-840 Grandview Meadows Dr,80503,CO,Longmont,https://ar.rdcpix.com/aea70b9832d4ffa9b5467ea9c3d6280bc-f3726374360s.jpg,https://ar.rdcpix.com/aea70b9832d4ffa9b5467ea9c3d6280bc-f2359044525s.jpg,40.15192,-105.16364,Boulder,429 - 620-840 Grandview Meadows Dr
1525.0,1990.0,True,True,,1,2,1.0,2.0,apartment,1984.0,2200 W 10th Ave,80020,CO,Broomfield,https://ar.rdcpix.com/7a6eba0a431f9eebfa7d487f1c89240ac-f3900818892s.jpg,https://ar.rdcpix.com/7a6eba0a431f9eebfa7d487f1c89240ac-f873476137s.jpg,39.93002,-105.09543,Broomfield,430 - 2200 W 10th Ave
1900.0,1900.0,True,True,,1,1,1.0,1.0,apartment,1956.0,2460 9th St,80304,CO,Boulder,https://ar.rdcpix.com/2edebddbc57a18fe2e78c6d923981da1c-f4274840468o.jpg,https://ar.rdcpix.com/2edebddbc57a18fe2e78c6d923981da1c-f890464289o.jpg,40.022421,-105.28493,Boulder,431 - 2460 9th St
1791.0,2244.0,True,True,Maximum 2 pets per apartment home,1,3,1.0,2.0,apartment,2000.0,1020 Wabash St,80526,CO,Fort Collins,https://ar.rdcpix.com/44ec557143777580f8d4cfd7ce855a2ac-f54803757s.jpg,https://ar.rdcpix.com/44ec557143777580f8d4cfd7ce855a2ac-f193136026s.jpg,40.5359,-105.0957,Larimer,432 - 1020 Wabash St
1095.0,1195.0,True,True,Pet fee is non-refundable/Pet fee is non refundable,1,2,1.0,1.0,apartment,1968.0,2010 Carmel Dr,80910,CO,Colorado Springs,https://ar.rdcpix.com/25510262d537b1e3c6f000fb75b8ae09c-f1635493884s.jpg,https://ar.rdcpix.com/25510262d537b1e3c6f000fb75b8ae09c-f1741553144s.jpg,38.802901,-104.775811,El Paso,433 - 2010 Carmel Dr
1520.0,1750.0,True,True,One-time Pet Fee and Pet Rent are Per Pet. Please contact our leasing office for details.,1,2,1.0,1.0,apartment,1973.0,7201 Leetsdale Dr,80224,CO,Denver,https://ar.rdcpix.com/44aba0fb4e83ebf06e71d62d175e46eac-f3281579852s.jpg,https://ar.rdcpix.com/44aba0fb4e83ebf06e71d62d175e46eac-f1418290192s.jpg,39.699718,-104.904978,Denver,434 - 7201 Leetsdale Dr
1296.0,1787.0,False,False,,1,3,1.0,2.0,apartment,1973.0,10370 Brendon Way,80229,CO,Thornton,https://ar.rdcpix.com/8c99ed5d1983b9545ea4ceaa72b947fec-f3280752278s.jpg,https://ar.rdcpix.com/8c99ed5d1983b9545ea4ceaa72b947fec-f3947963354s.jpg,39.883422,-104.961489,Adams,435 - 10370 Brendon Way
1781.0,3180.0,True,True,,0,2,1.0,2.5,apartment,2016.0,255-295 E Speer Blvd,80203,CO,Denver,https://ar.rdcpix.com/11cc45f89daf2b26a52c8cdfc2685c51c-f493777337s.jpg,https://ar.rdcpix.com/11cc45f89daf2b26a52c8cdfc2685c51c-f2011636846s.jpg,39.72515,-104.98403,Denver,436 - 255-295 E Speer Blvd
1500.0,1500.0,True,True,,1,1,1.0,1.0,apartment,1999.0,700 W Belleview Ave,80110,CO,Englewood,https://ar.rdcpix.com/69211f75a692be0ed40e948ecda20950c-f1321926173s.jpg,https://ar.rdcpix.com/69211f75a692be0ed40e948ecda20950c-f1852661100s.jpg,39.623319,-104.995622,Arapahoe,437 - 700 W Belleview Ave
2300.0,2550.0,True,True,,2,3,2.5,2.5,townhomes,2015.0,2935 Denver Dr,80525,CO,Fort Collins,https://ar.rdcpix.com/f534d6ac37426dc75703367a18a49492c-f2667319917s.jpg,https://ar.rdcpix.com/f534d6ac37426dc75703367a18a49492c-f906603635s.jpg,40.55054,-105.02375,Larimer,438 - 2935 Denver Dr
1175.0,1595.0,True,True,,1,3,1.0,2.0,apartment,1972.0,360 N Murray Blvd,80916,CO,Colorado Springs,https://ar.rdcpix.com/ef695f13139cf21d31386614dad1853cc-f3791526450s.jpg,https://ar.rdcpix.com/ef695f13139cf21d31386614dad1853cc-f3233694768s.jpg,38.83729,-104.74818,El Paso,439 - 360 N Murray Blvd
1010.0,1395.0,True,True,,1,2,1.0,2.0,apartment,1974.0,1170 S Chelton Rd,80910,CO,Colorado Springs,https://ar.rdcpix.com/3b66ee98e9b3d69228c3ef9047c7e3c2c-f55107792s.jpg,https://ar.rdcpix.com/3b66ee98e9b3d69228c3ef9047c7e3c2c-f167456451s.jpg,38.8157,-104.76721,El Paso,440 - 1170 S Chelton Rd
1875.0,3495.0,True,True,One-Time Pet Fee is $500.00 for one pet or $650 for two pets. Pet Rent is $50.00 per pet.,0,2,1.0,2.0,apartment,2018.0,2525 18th St,80211,CO,Denver,https://ar.rdcpix.com/3c7c88773e58cfe89cc9d930890ee3f7c-f2391636011s.jpg,https://ar.rdcpix.com/3c7c88773e58cfe89cc9d930890ee3f7c-f4127147784s.jpg,39.76091,-105.0072,Denver,441 - 2525 18th St
1750.0,1850.0,True,True,,2,3,1.0,1.5,apartment,1969.0,4215 E Pikes Peak Ave,80909,CO,Colorado Springs,https://ar.rdcpix.com/d7270802aae46274c1fa28d794085c4dc-f2696401716s.jpg,https://ar.rdcpix.com/d7270802aae46274c1fa28d794085c4dc-f4217279690s.jpg,38.83418,-104.74966,El Paso,442 - 4215 E Pikes Peak Ave
1250.0,1250.0,True,True,,1,1,1.0,1.0,apartment,1938.0,5773 Olde Wadsworth Blvd,80002,CO,Arvada,https://ar.rdcpix.com/cf3f8f6736ad8ca48d8286d7810732c0c-f4283873021s.jpg,https://ar.rdcpix.com/cf3f8f6736ad8ca48d8286d7810732c0c-f3483036713s.jpg,39.8016,-105.08186,Jefferson,443 - 5773 Olde Wadsworth Blvd
1239.0,1722.0,True,True,Pet Application per pet must be completed and approved prior to pet occupying the home.,1,3,1.0,2.0,apartment,2016.0,2770 Copper Peak Ln,80504,CO,Longmont,https://ar.rdcpix.com/f10f9015a76dff9ce7fd91113e3e05a0c-f2630665524s.jpg,https://ar.rdcpix.com/f10f9015a76dff9ce7fd91113e3e05a0c-f4125664113s.jpg,40.20883,-105.098653,Boulder,444 - 2770 Copper Peak Ln
1380.0,2203.0,True,True,,0,2,1.0,2.0,apartment,1972.0,453 Van Gordon St,80228,CO,Lakewood,https://ar.rdcpix.com/5f9bc96ae4adc7a29a539681b4d6bdeec-f2429081750s.jpg,https://ar.rdcpix.com/5f9bc96ae4adc7a29a539681b4d6bdeec-f100230518s.jpg,39.722478,-105.136437,Jefferson,445 - 453 Van Gordon St
1095.0,1195.0,True,True,Pet fee is non-refundable/Pet fee is non refundable,1,2,1.0,1.0,apartment,1968.0,2010 Carmel Dr,80910,CO,Colorado Springs,https://ar.rdcpix.com/25510262d537b1e3c6f000fb75b8ae09c-f1635493884s.jpg,https://ar.rdcpix.com/25510262d537b1e3c6f000fb75b8ae09c-f1741553144s.jpg,38.802901,-104.775811,El Paso,446 - 2010 Carmel Dr
1520.0,1750.0,True,True,One-time Pet Fee and Pet Rent are Per Pet. Please contact our leasing office for details.,1,2,1.0,1.0,apartment,1973.0,7201 Leetsdale Dr,80224,CO,Denver,https://ar.rdcpix.com/44aba0fb4e83ebf06e71d62d175e46eac-f3281579852s.jpg,https://ar.rdcpix.com/44aba0fb4e83ebf06e71d62d175e46eac-f1418290192s.jpg,39.699718,-104.904978,Denver,447 - 7201 Leetsdale Dr
1296.0,1787.0,False,False,,1,3,1.0,2.0,apartment,1973.0,10370 Brendon Way,80229,CO,Thornton,https://ar.rdcpix.com/8c99ed5d1983b9545ea4ceaa72b947fec-f3280752278s.jpg,https://ar.rdcpix.com/8c99ed5d1983b9545ea4ceaa72b947fec-f3947963354s.jpg,39.883422,-104.961489,Adams,448 - 10370 Brendon Way
1781.0,3180.0,True,True,,0,2,1.0,2.5,apartment,2016.0,255-295 E Speer Blvd,80203,CO,Denver,https://ar.rdcpix.com/11cc45f89daf2b26a52c8cdfc2685c51c-f493777337s.jpg,https://ar.rdcpix.com/11cc45f89daf2b26a52c8cdfc2685c51c-f2011636846s.jpg,39.72515,-104.98403,Denver,449 - 255-295 E Speer Blvd
1500.0,1500.0,True,True,,1,1,1.0,1.0,apartment,1999.0,700 W Belleview Ave,80110,CO,Englewood,https://ar.rdcpix.com/69211f75a692be0ed40e948ecda20950c-f1321926173s.jpg,https://ar.rdcpix.com/69211f75a692be0ed40e948ecda20950c-f1852661100s.jpg,39.623319,-104.995622,Arapahoe,450 - 700 W Belleview Ave
2300.0,2550.0,True,True,,2,3,2.5,2.5,townhomes,2015.0,2935 Denver Dr,80525,CO,Fort Collins,https://ar.rdcpix.com/f534d6ac37426dc75703367a18a49492c-f2667319917s.jpg,https://ar.rdcpix.com/f534d6ac37426dc75703367a18a49492c-f906603635s.jpg,40.55054,-105.02375,Larimer,451 - 2935 Denver Dr
1175.0,1595.0,True,True,,1,3,1.0,2.0,apartment,1972.0,360 N Murray Blvd,80916,CO,Colorado Springs,https://ar.rdcpix.com/ef695f13139cf21d31386614dad1853cc-f3791526450s.jpg,https://ar.rdcpix.com/ef695f13139cf21d31386614dad1853cc-f3233694768s.jpg,38.83729,-104.74818,El Paso,452 - 360 N Murray Blvd
1010.0,1395.0,True,True,,1,2,1.0,2.0,apartment,1974.0,1170 S Chelton Rd,80910,CO,Colorado Springs,https://ar.rdcpix.com/3b66ee98e9b3d69228c3ef9047c7e3c2c-f55107792s.jpg,https://ar.rdcpix.com/3b66ee98e9b3d69228c3ef9047c7e3c2c-f167456451s.jpg,38.8157,-104.76721,El Paso,453 - 1170 S Chelton Rd
1875.0,3495.0,True,True,One-Time Pet Fee is $500.00 for one pet or $650 for two pets. Pet Rent is $50.00 per pet.,0,2,1.0,2.0,apartment,2018.0,2525 18th St,80211,CO,Denver,https://ar.rdcpix.com/3c7c88773e58cfe89cc9d930890ee3f7c-f2391636011s.jpg,https://ar.rdcpix.com/3c7c88773e58cfe89cc9d930890ee3f7c-f4127147784s.jpg,39.76091,-105.0072,Denver,454 - 2525 18th St
1750.0,1850.0,True,True,,2,3,1.0,1.5,apartment,1969.0,4215 E Pikes Peak Ave,80909,CO,Colorado Springs,https://ar.rdcpix.com/d7270802aae46274c1fa28d794085c4dc-f2696401716s.jpg,https://ar.rdcpix.com/d7270802aae46274c1fa28d794085c4dc-f4217279690s.jpg,38.83418,-104.74966,El Paso,455 - 4215 E Pikes Peak Ave
1250.0,1250.0,True,True,,1,1,1.0,1.0,apartment,1938.0,5773 Olde Wadsworth Blvd,80002,CO,Arvada,https://ar.rdcpix.com/cf3f8f6736ad8ca48d8286d7810732c0c-f4283873021s.jpg,https://ar.rdcpix.com/cf3f8f6736ad8ca48d8286d7810732c0c-f3483036713s.jpg,39.8016,-105.08186,Jefferson,456 - 5773 Olde Wadsworth Blvd
1239.0,1722.0,True,True,Pet Application per pet must be completed and approved prior to pet occupying the home.,1,3,1.0,2.0,apartment,2016.0,2770 Copper Peak Ln,80504,CO,Longmont,https://ar.rdcpix.com/f10f9015a76dff9ce7fd91113e3e05a0c-f2630665524s.jpg,https://ar.rdcpix.com/f10f9015a76dff9ce7fd91113e3e05a0c-f4125664113s.jpg,40.20883,-105.098653,Boulder,457 - 2770 Copper Peak Ln
1380.0,2203.0,True,True,,0,2,1.0,2.0,apartment,1972.0,453 Van Gordon St,80228,CO,Lakewood,https://ar.rdcpix.com/5f9bc96ae4adc7a29a539681b4d6bdeec-f2429081750s.jpg,https://ar.rdcpix.com/5f9bc96ae4adc7a29a539681b4d6bdeec-f100230518s.jpg,39.722478,-105.136437,Jefferson,458 - 453 Van Gordon St
1375.0,1375.0,True,True,We allowed 2 pets. Our Non-Refundable Pet fee is $300 and our Monthly pet Rent is $30.,1,1,1.0,1.0,apartment,1981.0,1436 S Irving St,80219,CO,Denver,https://ar.rdcpix.com/4c0892c8c667e87dfb049f519f83a7e7c-f68250774s.jpg,https://ar.rdcpix.com/4c0892c8c667e87dfb049f519f83a7e7c-f2909439522s.jpg,39.69063,-105.02949,Denver,459 - 1436 S Irving St
1068.0,1800.0,True,True,,1,2,1.0,2.0,apartment,1984.0,255 Lionstone Dr,80916,CO,Colorado Springs,https://ar.rdcpix.com/3ba35095dc0e64a119364fb80a05336bc-f2231853252s.jpg,https://ar.rdcpix.com/3ba35095dc0e64a119364fb80a05336bc-f3949997388s.jpg,38.83688,-104.74592,El Paso,460 - 255 Lionstone Dr
1275.0,1895.0,True,True,Cat/Dog,1,2,1.0,1.5,apartment,1969.0,2315-2361 S Monaco Pkwy,80222,CO,Denver,https://ar.rdcpix.com/df05580eb1edee3e83dffedf15ee9de9c-f410436438s.jpg,https://ar.rdcpix.com/df05580eb1edee3e83dffedf15ee9de9c-f986158648s.jpg,39.67363,-104.91376,Denver,461 - 2315-2361 S Monaco Pkwy
1297.0,1567.0,True,True,,1,3,1.0,2.0,apartment,1976.0,1717 Welch St,80525,CO,Fort Collins,https://ar.rdcpix.com/ef2cb599ea99af604e7c1ea3696880ebc-f3143995190s.jpg,https://ar.rdcpix.com/ef2cb599ea99af604e7c1ea3696880ebc-f1677362860s.jpg,40.56522,-105.05514,Larimer,462 - 1717 Welch St
1225.0,1700.0,True,True,,1,3,1.0,1.0,apartment,1969.0,2041 Southgate Rd,80906,CO,Colorado Springs,https://ar.rdcpix.com/55ba163de7e7f11b1142670b2403183ec-f4279896289s.jpg,https://ar.rdcpix.com/55ba163de7e7f11b1142670b2403183ec-f3312027195s.jpg,38.80387,-104.81744,El Paso,463 - 2041 Southgate Rd
1362.0,1627.0,True,True,,1,2,1.0,1.0,apartment,2015.0,3195 Pearl Pkwy,80301,CO,Boulder,https://ar.rdcpix.com/ee376f3cfc639d078eafe4ed036ae4dec-f19886922s.jpg,https://ar.rdcpix.com/ee376f3cfc639d078eafe4ed036ae4dec-f1253186016s.jpg,40.024432,-105.251247,Boulder,464 - 3195 Pearl Pkwy
1630.0,1860.0,True,True,"Fees, deposits & rent is per pet.",1,2,1.0,2.0,apartment,1997.0,1391 N Wilson Ave,80537,CO,Loveland,https://ar.rdcpix.com/0ebb928b8342158a4b8ad2ec77dca172c-f2695138215s.jpg,https://ar.rdcpix.com/0ebb928b8342158a4b8ad2ec77dca172c-f128649812s.jpg,40.405757,-105.111361,Larimer,465 - 1391 N Wilson Ave
